promedio_notas,asistencia_pct,nivel_socioeconomico,horas_trabajo_semanal,distancia_universidad_km,riesgo_academico,carga_estres,dificultad_traslado,desercion,carga_estres_norm
17.3,60.7,Alto,43.0,6.56,Bajo,16.898999999999997,0,0,0.48554763820250546
8.3,83.1,Bajo,16.0,13.4,Bajo,2.704000000000001,0,0,0.07769221928513968
9.5,82.8,Alto,39.0,3.29,Bajo,6.708000000000001,0,0,0.1927364670727503
7.3,50.7,Alto,17.0,3.87,Alto,8.380999999999998,0,0,0.24080565452246866
11.9,100.0,Bajo,9.0,3.13,Bajo,0.0,0,0,0.0
9.2,67.4,Medio,18.0,1.93,Alto,5.867999999999999,0,0,0.16860131019423055
17.4,85.1,Alto,41.0,1.65,Bajo,6.109000000000002,0,0,0.17552580163199638
12.8,62.0,Bajo,2.0,27.95,Bajo,0.76,1,0,0.021836570509136885
9.2,70.0,Alto,32.0,9.18,Bajo,9.6,0,0,0.27583036432593955
11.7,79.8,Medio,23.0,34.7,Bajo,8.080000000000002,1,0,0.23215722330766586
10.7,78.9,Alto,42.0,21.36,Bajo,8.861999999999998,1,0,0.25462590506838295
19.6,41.1,Alto,12.0,23.55,Bajo,7.068,1,0,0.203080105734973
12.5,81.5,Medio,9.0,8.24,Bajo,1.665,0,0,0.04783932881278015
8.3,69.3,Medio,18.0,3.96,Alto,5.526,0,0,0.15877485346511896
9.4,88.6,Medio,6.0,8.41,Bajo,0.6840000000000004,0,0,0.019652913458223207
10.6,98.7,Bajo,19.0,7.09,Bajo,0.24699999999999947,0,0,0.007096885415469472
13.1,64.3,Bajo,16.0,1.0,Bajo,5.712000000000001,0,0,0.16411906677393406
14.3,51.3,Bajo,33.0,1.0,Bajo,16.071,0,1,0.46175726927939326
15.9,54.9,Medio,12.0,2.35,Bajo,5.412000000000001,0,0,0.15549936788874846
14.5,59.3,Medio,12.0,11.65,Bajo,4.884,0,0,0.14032869785082178
9.1,81.6,Medio,20.0,1.2,Bajo,3.680000000000001,0,0,0.10573497299161021
7.1,69.7,Bajo,0.0,3.27,Alto,0.0,0,1,0.0
18.6,41.4,Bajo,4.0,8.79,Bajo,2.344,0,0,0.0673485806229169
14.8,88.3,Bajo,5.0,8.24,Bajo,0.5850000000000002,0,0,0.016808412826111948
5.5,100.0,Bajo,2.0,10.14,Bajo,0.0,0,0,0.0
10.0,63.0,Medio,23.0,8.69,Alto,8.51,0,0,0.24451212504309852
16.2,45.7,Bajo,44.0,10.97,Bajo,23.892,0,0,0.6864728192161821
5.6,83.5,Alto,23.0,31.56,Bajo,3.795,1,0,0.10903919089759799
12.2,47.9,Bajo,3.0,23.16,Bajo,1.5630000000000002,1,0,0.044908631191817046
18.9,74.1,Alto,31.0,3.4,Bajo,8.029000000000002,0,0,0.2306918744971843
15.5,83.5,Alto,28.0,11.48,Bajo,4.62,0,0,0.13274336283185842
11.7,77.9,Bajo,37.0,15.9,Bajo,8.176999999999998,1,0,0.23494425928054244
10.1,81.9,Medio,24.0,7.43,Bajo,4.3439999999999985,0,0,0.12481323985748762
12.2,57.0,Alto,28.0,28.02,Bajo,12.04,1,0,0.3459372485921159
14.0,90.0,Medio,46.0,8.81,Bajo,4.6,0,0,0.1321687162395127
18.4,82.6,Medio,6.0,5.69,Bajo,1.0440000000000003,0,0,0.029996552120445937
7.9,91.2,Alto,30.0,8.28,Bajo,2.639999999999999,0,0,0.07585335018963335
7.4,79.3,Medio,25.0,3.38,Bajo,5.175000000000001,0,0,0.14868980576945182
14.3,67.3,Medio,38.0,28.25,Bajo,12.426000000000002,1,0,0.3570279278243881
11.6,91.0,Alto,14.0,20.36,Bajo,1.26,1,0,0.03620273531777957
20.0,75.6,Bajo,31.0,6.42,Bajo,7.564000000000002,0,0,0.2173313412251466
9.0,66.6,Medio,38.0,3.94,Alto,12.692000000000002,0,0,0.364670727502586
7.1,52.1,Alto,19.0,11.11,Alto,9.101,0,0,0.2614929318469142
11.2,92.7,Alto,42.0,9.5,Bajo,3.065999999999999,0,0,0.08809332260659693
7.0,68.9,Bajo,23.0,6.38,Alto,7.152999999999999,0,1,0.20552235375244224
16.1,68.3,Alto,0.0,41.13,Bajo,0.0,1,0,0.0
10.3,64.6,Bajo,42.0,3.5,Alto,14.868000000000002,0,1,0.427192276749799
12.6,97.6,Medio,18.0,17.1,Bajo,0.43200000000000105,1,0,0.012412366394667312
13.6,78.3,Medio,23.0,11.25,Bajo,4.9910000000000005,0,0,0.1434030571198713
13.6,60.3,Medio,21.0,14.16,Bajo,8.337,0,0,0.23954143201930814
14.8,83.1,Medio,35.0,2.84,Bajo,5.915000000000003,0,0,0.16995172968624306
11.2,100.0,Bajo,16.0,1.0,Bajo,0.0,0,0,0.0
11.6,53.2,Alto,28.0,4.21,Bajo,13.104,0,0,0.3765084473049075
10.0,68.8,Alto,19.0,9.81,Alto,5.928000000000001,0,0,0.17032524997126772
7.6,69.0,Bajo,5.0,5.47,Alto,1.55,0,1,0.04453511090679233
12.7,83.3,Bajo,27.0,1.84,Bajo,4.509000000000001,0,0,0.1295540742443398
12.3,70.0,Medio,26.0,4.88,Bajo,7.8,0,0,0.22411217101482592
14.9,78.0,Bajo,0.0,10.84,Bajo,0.0,0,0,0.0
10.8,95.3,Medio,10.0,3.69,Bajo,0.4700000000000003,0,0,0.013504194920124134
7.7,69.0,Alto,9.0,3.05,Alto,2.79,0,0,0.08016319963222619
16.8,85.2,Alto,30.0,8.3,Bajo,4.439999999999999,0,0,0.127571543500747
12.7,76.0,Alto,27.0,10.82,Bajo,6.48,0,0,0.18618549592000924
11.3,84.1,Medio,11.0,1.76,Bajo,1.7490000000000006,0,0,0.05025284450063213
16.3,58.1,Alto,41.0,3.84,Bajo,17.179,0,0,0.4935926904953454
7.9,66.5,Bajo,44.0,2.67,Alto,14.74,0,0,0.4235145385587864
5.8,56.2,Medio,19.0,4.74,Alto,8.322,0,0,0.23911044707504886
8.8,74.7,Bajo,36.0,12.64,Bajo,9.107999999999999,0,0,0.26169405815423513
3.4,94.2,Alto,6.0,14.5,Bajo,0.3479999999999998,0,0,0.009998850706815304
19.2,40.5,Medio,0.0,9.83,Bajo,0.0,0,0,0.0
16.4,38.5,Bajo,21.0,10.21,Bajo,12.915,0,0,0.37107803700724057
16.9,62.4,Bajo,21.0,24.32,Bajo,7.896,1,0,0.2268704746580853
17.9,93.4,Alto,44.0,3.53,Bajo,2.9039999999999977,0,0,0.08343868520859665
11.3,91.7,Medio,5.0,8.7,Bajo,0.41499999999999987,0,0,0.011923916791173427
12.0,82.9,Bajo,22.0,2.97,Bajo,3.7619999999999987,0,0,0.10809102402022754
14.6,48.9,Bajo,2.0,15.12,Bajo,1.022,1,1,0.02936444086886565
19.6,82.5,Bajo,35.0,2.38,Bajo,6.125,0,0,0.1759855189058729
4.5,100.0,Bajo,23.0,6.49,Bajo,0.0,0,0,0.0
14.5,87.4,Medio,17.0,16.65,Bajo,2.141999999999999,1,0,0.06154465004022524
17.6,62.4,Bajo,26.0,3.09,Bajo,9.776,0,0,0.2808872543385818
10.5,71.7,Alto,25.0,8.17,Bajo,7.074999999999999,0,0,0.20328123204229398
0.0,57.5,Medio,47.0,28.68,Alto,19.975,1,1,0.5739282841052754
16.4,71.2,Bajo,46.0,25.0,Bajo,13.248,1,1,0.3806459027697966
10.4,100.0,Alto,39.0,3.64,Bajo,0.0,0,0,0.0
7.0,74.6,Bajo,40.0,16.11,Bajo,10.160000000000002,1,0,0.29192046891161944
14.6,76.9,Bajo,17.0,9.0,Bajo,3.926999999999999,0,0,0.11283185840707964
6.1,76.3,Bajo,32.0,26.35,Bajo,7.5840000000000005,1,0,0.2179059878174923
9.4,88.0,Alto,29.0,7.63,Bajo,3.48,0,0,0.0999885070681531
13.4,76.5,Alto,19.0,4.06,Bajo,4.465,0,0,0.12828985174117918
9.9,65.9,Bajo,39.0,2.49,Alto,13.299,0,1,0.38211125158027814
18.2,88.6,Bajo,28.0,6.03,Bajo,3.1920000000000015,0,0,0.09171359613837496
10.2,59.3,Bajo,31.0,32.16,Alto,12.617,1,1,0.3625158027812896
7.9,66.0,Alto,19.0,1.91,Alto,6.46,0,0,0.1856108493276635
17.1,67.6,Medio,39.0,17.96,Bajo,12.636000000000001,1,0,0.363061717044018
17.3,80.7,Medio,33.0,3.45,Bajo,6.368999999999999,0,0,0.1829962073324905
15.4,71.6,Bajo,17.0,8.98,Bajo,4.828,0,0,0.1387196873922538
9.1,66.3,Alto,43.0,4.77,Alto,14.491000000000001,0,0,0.4163601884840824
15.3,76.1,Medio,16.0,10.2,Bajo,3.8240000000000007,0,0,0.10987242845649929
12.5,77.6,Medio,21.0,1.0,Bajo,4.704000000000001,0,0,0.13515687851971042
8.9,100.0,Medio,27.0,32.17,Bajo,0.0,1,0,0.0
9.1,87.1,Bajo,36.0,19.65,Bajo,4.644000000000002,1,0,0.13343293874267334
8.1,89.2,Medio,33.0,7.46,Bajo,3.563999999999999,0,0,0.10240202275600505
14.5,48.8,Medio,18.0,2.6,Bajo,9.216000000000001,0,0,0.26479714975290203
14.7,78.7,Bajo,25.0,11.15,Bajo,5.324999999999999,0,0,0.1529996552120446
12.8,85.4,Medio,34.0,5.0,Bajo,4.963999999999998,0,0,0.14262728422020451
9.7,100.0,Alto,32.0,5.71,Bajo,0.0,0,0,0.0
8.9,90.2,Medio,43.0,2.42,Bajo,4.213999999999999,0,0,0.12107803700724053
14.4,100.0,Alto,22.0,1.0,Bajo,0.0,0,0,0.0
13.9,65.6,Medio,1.0,1.72,Bajo,0.3440000000000001,0,0,0.009883921388346172
9.7,52.1,Medio,38.0,4.62,Alto,18.202,0,1,0.5229858636938284
5.5,40.4,Medio,7.0,5.59,Alto,4.172,0,0,0.11987127916331457
11.5,72.7,Medio,35.0,5.43,Bajo,9.555,0,0,0.27453740949316174
9.7,61.2,Alto,23.0,6.59,Alto,8.924,0,0,0.2564073095046547
12.1,42.9,Alto,28.0,10.01,Bajo,15.988,0,0,0.45937248592115854
16.1,44.4,Medio,17.0,1.39,Bajo,9.452,0,0,0.27157797954258134
7.5,51.1,Medio,9.0,4.45,Alto,4.401,0,0,0.12645098264567292
6.8,66.0,Bajo,16.0,4.4,Alto,5.44,0,0,0.15630387311803243
16.2,57.8,Bajo,3.0,5.34,Bajo,1.266,0,0,0.03637512929548328
11.2,65.0,Bajo,22.0,8.9,Bajo,7.7,0,0,0.22123893805309738
8.9,95.9,Alto,34.0,7.36,Bajo,1.3939999999999981,0,0,0.04005286748649576
11.9,52.9,Medio,45.0,2.71,Bajo,21.195,0,0,0.6089817262383634
17.4,58.8,Medio,46.0,2.91,Bajo,18.952,0,0,0.5445351109067924
17.9,100.0,Bajo,9.0,1.18,Bajo,0.0,0,0,0.0
15.7,93.8,Bajo,33.0,6.84,Bajo,2.0460000000000007,0,0,0.058786346396965894
7.1,75.8,Bajo,9.0,8.75,Bajo,2.178,0,0,0.06257901390644754
10.4,81.6,Medio,46.0,16.24,Bajo,8.464000000000004,1,0,0.24319043788070352
14.9,81.4,Medio,19.0,4.67,Bajo,3.5339999999999985,0,0,0.10154005286748646
10.3,81.9,Bajo,27.0,18.17,Bajo,4.886999999999998,1,0,0.14041489483967357
17.3,69.5,Medio,15.0,12.35,Bajo,4.575,0,0,0.1314504079990806
11.0,88.3,Alto,42.0,23.99,Bajo,4.914000000000001,1,0,0.14119066773934033
13.1,70.5,Bajo,12.0,5.59,Bajo,3.54,0,0,0.10171244684519022
16.1,49.7,Alto,10.0,14.91,Bajo,5.03,0,0,0.14452361797494542
14.1,68.7,Alto,25.0,1.0,Bajo,7.824999999999999,0,0,0.22483047925525804
12.1,77.2,Bajo,28.0,35.57,Bajo,6.383999999999999,1,0,0.18342719227674978
11.4,87.2,Alto,0.0,13.21,Bajo,0.0,0,0,0.0
15.7,82.7,Medio,31.0,1.0,Bajo,5.3629999999999995,0,0,0.15409148373750145
11.3,68.1,Medio,28.0,1.07,Bajo,8.932000000000002,0,0,0.256637168141593
8.4,100.0,Bajo,17.0,6.51,Bajo,0.0,0,0,0.0
19.2,87.3,Medio,0.0,12.4,Bajo,0.0,0,0,0.0
8.8,62.2,Alto,28.0,19.63,Alto,10.583999999999998,1,1,0.3041029766693483
15.9,48.2,Alto,41.0,14.81,Bajo,21.237999999999996,0,0,0.6102172164119066
16.3,79.4,Bajo,36.0,9.58,Bajo,7.415999999999998,0,0,0.21307895644178826
12.5,71.3,Bajo,29.0,1.84,Bajo,8.323,0,0,0.23913917940466617
8.6,50.4,Medio,24.0,5.12,Alto,11.904000000000002,0,0,0.3420296517641651
7.2,68.9,Medio,11.0,5.3,Alto,3.420999999999999,0,0,0.09829329962073323
9.4,72.7,Bajo,19.0,1.0,Bajo,5.186999999999999,0,0,0.14903459372485922
15.1,82.2,Bajo,11.0,2.99,Bajo,1.9579999999999995,0,0,0.056257901390644745
13.6,58.0,Bajo,3.0,5.13,Bajo,1.26,0,0,0.03620273531777957
13.9,100.0,Medio,17.0,10.68,Bajo,0.0,0,0,0.0
9.0,82.0,Alto,17.0,6.82,Bajo,3.06,0,0,0.08792092862889324
10.3,88.6,Alto,30.0,12.57,Bajo,3.4200000000000017,0,0,0.09826456729111603
9.0,92.3,Medio,1.0,30.73,Bajo,0.07700000000000003,1,0,0.0022123893805309743
13.5,70.0,Medio,1.0,8.68,Bajo,0.3,0,0,0.00861969888518561
11.2,100.0,Bajo,17.0,3.57,Bajo,0.0,0,0,0.0
13.8,69.8,Medio,10.0,2.91,Bajo,3.02,0,0,0.08677163544420183
12.6,42.6,Bajo,25.0,7.14,Bajo,14.35,0,0,0.4123089300080451
8.0,84.2,Medio,29.0,4.52,Bajo,4.581999999999999,0,0,0.13165153430640156
13.8,68.8,Medio,33.0,3.48,Bajo,10.296000000000001,0,0,0.2958280657395702
10.2,56.7,Bajo,23.0,6.2,Alto,9.959,0,1,0.286145270658545
17.7,78.7,Bajo,28.0,18.9,Bajo,5.963999999999999,1,0,0.17135961383748993
14.9,83.2,Bajo,23.0,3.15,Bajo,4.871999999999999,0,0,0.13998390989541432
16.1,80.7,Bajo,45.0,5.41,Bajo,8.684999999999999,0,0,0.24954028272612344
4.5,60.9,Bajo,22.0,5.4,Alto,8.602,0,1,0.24715549936788878
18.6,88.0,Medio,38.0,8.21,Bajo,4.56,0,0,0.13101942305482128
3.3,96.6,Bajo,25.0,14.03,Bajo,0.8500000000000014,0,0,0.024422480174692607
10.6,91.3,Medio,2.0,2.08,Bajo,0.17400000000000004,0,0,0.0049994253534076565
9.3,54.7,Medio,31.0,1.0,Alto,14.043,0,0,0.4034881048155385
9.2,95.4,Bajo,23.0,4.5,Bajo,1.7479999999999978,0,0,0.050224112171014766
15.9,79.3,Alto,0.0,7.71,Bajo,0.0,0,0,0.0
8.2,73.7,Medio,39.0,11.61,Bajo,10.256999999999998,0,0,0.294707504884496
9.8,86.9,Alto,15.0,36.89,Bajo,1.9649999999999992,1,0,0.056459027697965736
10.9,87.0,Bajo,15.0,1.0,Bajo,1.95,0,0,0.05602804275370648
7.8,92.6,Alto,23.0,1.92,Bajo,0.44400000000000034,0,0,0.012757154350074715
14.5,84.3,Bajo,24.0,12.36,Bajo,3.7680000000000007,0,0,0.10826341799793131
12.0,58.6,Medio,23.0,14.06,Bajo,17.387999999999998,0,0,0.499597747385358
14.8,77.1,Medio,25.0,33.13,Bajo,5.725000000000001,1,0,0.1644925870589588
2.5,67.0,Medio,44.0,1.83,Alto,14.52,0,0,0.4171934260429836
7.4,65.6,Alto,14.0,4.83,Alto,4.816000000000001,0,0,0.1383748994368464
11.3,95.6,Bajo,42.0,4.57,Bajo,1.8480000000000023,0,0,0.05309734513274344
17.5,60.8,Bajo,32.0,36.88,Bajo,12.544,1,0,0.36041834271922774
10.9,81.5,Medio,5.0,1.0,Bajo,0.925,0,0,0.026577404895988973
11.1,96.6,Medio,35.0,1.0,Bajo,1.190000000000002,0,0,0.03419147224456965
14.7,78.7,Medio,44.0,25.6,Bajo,9.371999999999998,1,0,0.2692793931731985
11.1,66.8,Bajo,23.0,3.77,Bajo,0.332,0,0,0.009539133432938744
9.1,76.6,Medio,23.0,6.46,Bajo,10.062000000000003,0,0,0.2891047006091255
7.9,76.3,Bajo,32.0,11.46,Bajo,7.5840000000000005,0,0,0.2179059878174923
12.5,66.4,Bajo,29.0,2.65,Bajo,9.743999999999998,0,0,0.27996781979082863
13.4,76.3,Bajo,23.0,4.62,Bajo,4.029,0,0,0.11576255602804277
7.2,75.7,Medio,37.0,14.32,Bajo,8.991,0,0,0.2583323755890128
18.0,65.6,Medio,44.0,15.52,Bajo,15.136000000000003,1,1,0.43489254108723147
16.3,61.2,Bajo,9.0,4.92,Bajo,3.492,0,0,0.10033329502356052
14.6,72.5,Alto,4.0,8.96,Bajo,1.1,0,0,0.03160556257901391
11.2,89.6,Bajo,17.0,1.0,Bajo,1.768000000000001,0,0,0.05079875876336057
11.2,54.5,Alto,43.0,2.19,Bajo,19.565,0,0,0.5621480289621884
11.1,82.4,Medio,35.0,11.36,Bajo,6.1599999999999975,0,0,0.17699115044247782
10.0,61.9,Medio,7.0,24.87,Alto,2.667,1,1,0.07662912308930009
8.4,88.3,Medio,42.0,5.65,Bajo,4.914000000000001,0,0,0.14119066773934033
15.0,81.3,Medio,26.0,4.15,Bajo,4.862,0,0,0.13969658659924147
17.8,82.1,Medio,6.0,9.47,Bajo,1.0740000000000003,0,0,0.0308585220089645
15.3,76.9,Medio,5.0,11.24,Bajo,1.1549999999999998,0,0,0.0331858407079646
11.6,58.8,Medio,19.0,41.08,Bajo,7.828,1,0,0.2249166762441099
11.4,51.7,Alto,21.0,1.0,Bajo,10.142999999999999,0,0,0.2914320193081255
12.6,53.0,Medio,24.0,1.05,Bajo,11.28,0,0,0.324100678082979
9.2,100.0,Bajo,19.0,3.91,Bajo,0.0,0,0,0.0
5.9,86.9,Bajo,37.0,20.11,Bajo,4.846999999999998,1,0,0.13926560165498214
11.2,59.5,Medio,5.0,1.0,Bajo,2.025,0,0,0.05818296747500288
15.4,67.0,Bajo,28.0,7.57,Bajo,9.24,0,0,0.26548672566371684
13.7,51.4,Medio,8.0,4.51,Bajo,3.888,0,0,0.11171129755200553
8.9,87.8,Alto,31.0,17.2,Bajo,3.782000000000001,1,0,0.1086656706125733
7.1,61.8,Medio,21.0,7.63,Alto,8.022,0,0,0.23049074818986326
16.6,64.7,Medio,24.0,20.27,Bajo,8.472,1,0,0.24342029651764166
8.3,75.3,Bajo,2.0,1.43,Bajo,0.49400000000000005,0,0,0.014193770830938975
12.9,83.7,Medio,8.0,1.0,Bajo,1.3039999999999998,0,0,0.037466957820940124
10.4,77.2,Bajo,38.0,22.59,Bajo,8.663999999999998,1,0,0.24893690380416042
16.3,65.1,Bajo,5.0,1.69,Bajo,1.7450000000000003,0,0,0.050137915182162984
13.2,74.7,Bajo,16.0,1.77,Bajo,4.047999999999999,0,0,0.11630847029077117
7.3,70.3,Medio,30.0,8.06,Bajo,8.910000000000002,0,0,0.25600505689001274
11.8,78.2,Bajo,46.0,4.69,Bajo,10.027999999999999,0,0,0.2881278014021377
18.8,93.6,Medio,25.0,15.99,Bajo,1.6000000000000014,1,0,0.04597172738765664
12.5,75.8,Bajo,19.0,1.96,Bajo,4.598000000000001,0,0,0.13211125158027817
9.0,73.0,Bajo,16.0,6.72,Bajo,4.32,0,0,0.12412366394667282
8.3,98.1,Bajo,4.0,1.0,Bajo,0.07600000000000023,0,0,0.002183657050913695
12.1,81.4,Medio,46.0,14.46,Bajo,8.555999999999997,0,0,0.24583381220549358
16.1,100.0,Medio,5.0,4.62,Bajo,0.0,0,0,0.0
14.9,97.8,Medio,7.0,2.6,Bajo,0.1540000000000002,0,0,0.004424778761061953
10.8,100.0,Alto,29.0,3.43,Bajo,0.0,0,0,0.0
13.1,95.4,Medio,3.0,3.06,Bajo,0.13799999999999982,0,0,0.003965061487185376
18.1,58.9,Alto,12.0,9.27,Bajo,4.932,0,0,0.14170784967245148
14.2,91.0,Medio,23.0,15.86,Bajo,2.07,1,0,0.05947592230778072
12.7,64.0,Bajo,23.0,10.98,Bajo,3.6,0,0,0.10343638662222734
15.0,80.8,Alto,41.0,1.37,Bajo,7.872000000000002,0,0,0.22618089874727051
9.2,84.9,Bajo,5.0,2.94,Bajo,0.7549999999999997,0,0,0.021692908861050447
17.0,60.2,Medio,3.0,5.68,Bajo,1.194,0,0,0.034306401563038734
8.1,58.2,Bajo,10.0,6.41,Alto,4.18,0,1,0.12010113780025285
15.4,79.7,Medio,23.0,14.12,Bajo,4.669,0,0,0.1341512469831054
14.6,67.9,Medio,42.0,14.73,Bajo,13.481999999999998,0,0,0.38736926790024134
13.4,81.9,Bajo,18.0,21.84,Bajo,3.257999999999999,1,0,0.09360992989311571
16.1,77.5,Bajo,22.0,13.3,Bajo,4.95,0,0,0.1422250316055626
9.1,73.5,Medio,8.0,19.66,Bajo,2.12,1,0,0.06091253878864499
14.0,81.8,Bajo,35.0,23.06,Bajo,6.370000000000001,1,0,0.18302493966210787
12.5,77.5,Medio,28.0,16.62,Bajo,6.3,1,0,0.18101367658889783
12.2,87.1,Bajo,24.0,1.98,Bajo,3.0960000000000014,0,0,0.08895529249511555
11.0,87.6,Medio,47.0,15.7,Bajo,5.828000000000003,1,0,0.16745201700953924
9.5,73.4,Medio,6.0,3.64,Bajo,1.5959999999999996,0,0,0.045856798069187445
12.0,69.7,Alto,0.0,7.14,Bajo,0.0,0,0,0.0
11.1,96.8,Alto,39.0,1.88,Bajo,1.248000000000001,0,0,0.035857947362372175
11.0,80.8,Medio,16.0,8.95,Bajo,3.0720000000000005,0,0,0.08826571658430069
13.7,66.7,Bajo,3.0,35.65,Bajo,0.9989999999999999,1,0,0.028703597287668085
15.8,45.9,Medio,36.0,4.93,Bajo,19.476000000000003,0,0,0.55959085162625
11.6,84.5,Bajo,23.0,6.55,Bajo,6.355,0,0,0.18259395471784856
12.6,58.4,Medio,47.0,1.08,Bajo,19.552,0,0,0.5617745086771636
12.8,71.7,Medio,45.0,10.19,Bajo,12.734999999999998,0,0,0.36590621767612913
15.2,81.0,Bajo,33.0,6.51,Bajo,6.27,0,0,0.18015170670037928
9.3,73.1,Bajo,4.0,18.65,Bajo,1.0760000000000003,1,1,0.03091598666819907
18.1,74.4,Bajo,6.0,5.37,Bajo,1.5359999999999996,0,0,0.04413285829215032
10.3,66.9,Medio,18.0,2.97,Alto,5.957999999999999,0,0,0.17118721985978624
6.0,85.5,Bajo,16.0,1.0,Bajo,2.32,0,0,0.06665900471210207
14.8,83.5,Alto,13.0,3.27,Bajo,2.145,0,0,0.061630847029077125
15.3,100.0,Medio,14.0,35.28,Bajo,0.0,1,0,0.0
12.7,100.0,Alto,1.0,10.76,Bajo,0.0,0,0,0.0
10.8,86.8,Alto,29.0,5.97,Bajo,3.8280000000000007,0,0,0.10998735777496843
9.3,62.4,Bajo,8.0,6.24,Alto,3.008,0,1,0.08642684748879441
8.8,75.7,Bajo,36.0,14.04,Bajo,8.748,0,0,0.2513504194920124
16.1,49.0,Alto,0.0,35.64,Bajo,0.0,1,0,0.0
13.9,91.8,Bajo,41.0,11.18,Bajo,3.362000000000001,0,0,0.09659809217331346
7.2,74.5,Bajo,7.0,15.22,Bajo,1.785,1,0,0.05128720836685439
16.8,86.7,Bajo,16.0,8.8,Bajo,2.1279999999999997,0,0,0.061142397425583264
12.1,73.5,Medio,6.0,28.32,Bajo,1.59,1,0,0.04568440409148374
11.7,88.9,Medio,0.0,3.6,Bajo,0.0,0,0,0.0
12.4,68.0,Bajo,47.0,5.45,Bajo,15.04,0,1,0.432134237443972
14.4,84.5,Alto,6.0,1.0,Bajo,0.93,0,0,0.026721066544075397
12.2,43.1,Bajo,21.0,3.25,Bajo,11.948999999999998,0,0,0.34332260659694286
14.7,80.0,Bajo,19.0,9.13,Bajo,3.8,0,0,0.10918285254568441
10.1,80.9,Bajo,35.0,17.88,Bajo,6.684999999999998,1,0,0.19207562349155266
14.9,50.2,Medio,43.0,1.0,Bajo,21.414,0,0,0.615274106424549
8.8,64.1,Medio,29.0,34.44,Alto,10.411000000000001,1,1,0.29913228364555805
10.9,56.4,Bajo,18.0,8.11,Alto,7.848000000000001,0,1,0.22549132283645562
7.8,64.4,Medio,19.0,8.52,Alto,6.7639999999999985,0,0,0.19434547753131823
12.4,68.5,Bajo,9.0,34.26,Bajo,2.835,1,1,0.08145615446500404
13.5,91.2,Medio,33.0,6.49,Bajo,2.903999999999999,0,0,0.0834386852085967
10.9,65.6,Bajo,45.0,26.59,Alto,15.480000000000002,1,1,0.4447764624755776
11.8,57.8,Medio,13.0,14.23,Bajo,5.486000000000001,0,0,0.15762556028042757
13.2,67.1,Bajo,26.0,12.73,Bajo,8.554,0,0,0.2457763475462591
11.2,78.3,Medio,20.0,22.85,Bajo,4.340000000000001,1,0,0.12469831053901854
10.7,53.3,Bajo,19.0,4.14,Alto,8.873000000000001,0,0,0.25494196069417313
13.5,86.6,Medio,39.0,30.72,Bajo,5.226000000000003,1,0,0.15015515457993345
13.2,76.1,Medio,18.0,2.1,Bajo,4.302000000000001,0,0,0.12360648201356171
11.1,93.3,Alto,41.0,37.0,Bajo,2.747000000000001,1,0,0.07892770945868295
15.2,58.8,Medio,38.0,6.45,Bajo,15.656,0,0,0.4498333524882198
9.8,81.9,Alto,22.0,10.95,Bajo,3.981999999999999,0,0,0.11441213653603033
13.9,84.4,Medio,15.0,21.11,Bajo,2.339999999999999,1,0,0.06723365130444775
15.0,100.0,Medio,10.0,50.0,Bajo,0.0,1,0,0.0
9.2,53.4,Medio,42.0,2.51,Alto,19.572,0,0,0.5623491552695093
11.5,87.5,Medio,6.0,19.83,Bajo,0.75,1,0,0.02154924721296403
15.9,86.7,Alto,13.0,50.0,Bajo,1.7289999999999999,1,0,0.049678197908286405
16.3,100.0,Medio,2.0,1.96,Bajo,0.0,0,0,0.0
19.2,37.0,Medio,40.0,4.41,Bajo,25.2,0,0,0.7240547063555913
10.4,76.6,Medio,9.0,13.94,Bajo,2.1060000000000003,0,0,0.060510286174003
14.5,79.0,Medio,37.0,1.0,Bajo,7.77,0,0,0.22325020112630733
6.9,91.4,Medio,30.0,26.25,Bajo,2.5799999999999983,1,0,0.07412941041259621
9.1,81.2,Medio,47.0,12.74,Bajo,8.835999999999999,0,0,0.2538788644983335
15.4,78.9,Bajo,9.0,3.22,Bajo,1.8989999999999996,0,0,0.05456269394322491
14.5,59.5,Alto,11.0,4.08,Bajo,4.455,0,0,0.12800252844500634
11.6,66.3,Bajo,8.0,31.56,Bajo,2.696,1,0,0.07746236064820138
17.9,43.6,Medio,26.0,34.93,Bajo,14.663999999999998,1,0,0.4213308815078726
12.7,92.3,Medio,12.0,33.72,Bajo,0.9240000000000004,1,0,0.026548672566371695
13.4,88.3,Bajo,7.0,3.19,Bajo,0.8190000000000002,0,0,0.023531777956556726
14.1,87.5,Alto,30.0,8.93,Bajo,3.75,0,0,0.10774623606482014
13.0,75.3,Bajo,25.0,3.99,Bajo,6.175000000000001,0,0,0.1774221353867372
11.5,78.2,Bajo,18.0,9.81,Bajo,3.924,0,0,0.1127456614182278
18.2,59.3,Alto,23.0,4.14,Bajo,9.361,0,0,0.2689633375474084
14.8,70.3,Alto,0.0,1.0,Bajo,0.0,0,0,0.0
11.6,68.2,Medio,12.0,7.42,Bajo,3.816,0,0,0.10964256981956098
15.4,58.8,Bajo,36.0,5.53,Bajo,14.832,0,0,0.4261579128835767
10.1,96.4,Medio,12.0,3.15,Bajo,0.43199999999999933,0,0,0.012412366394667262
13.2,100.0,Alto,14.0,9.56,Bajo,0.0,0,0,0.0
14.8,70.7,Medio,7.0,2.62,Bajo,2.0509999999999997,0,0,0.058930008045052294
